"","X1","X2"
"1931",-74.113998,40.550982
"1932",-74.11412,40.550831
"1933",-74.114228,40.552666
"1934",-74.112467,40.550753
"1935",-74.112579,40.550863
"1936",-74.112764,40.551004
"1937",-74.11282,40.551057
"1938",-74.110666,40.55413
"1939",-74.110757,40.554263
"1940",-74.112903,40.550713
"1941",-74.111162,40.554059
"1942",-74.112943,40.550816
"1943",-74.112943,40.550816
"1944",-74.111031,40.554546
"1945",-74.113201,40.550796
"1946",-74.111363,40.554259
"1947",-74.111202,40.554658
"1948",-74.112582,40.551206
"1949",-74.111307,40.554774
"1950",-74.113554,40.55056
"1951",-74.111368,40.554856
"1952",-74.111462,40.554896
"1953",-74.113026,40.551517
"1954",-74.118793,40.559911
"1955",-74.118751,40.554132
"1956",-74.11874,40.556958
"1957",-74.118651,40.556884
"1958",-74.118635,40.556411
"1959",-74.118574,40.556843
"1960",-74.118523,40.557098
"1961",-74.118431,40.556703
"1962",-74.118431,40.556703
"1963",-74.118431,40.556703
"1964",-74.118431,40.556703
"1965",-74.118394,40.557202
"1966",-74.118316,40.556204
"1967",-74.1183,40.556782
"1968",-74.118279,40.557316
"1969",-74.118218,40.555747
"1970",-74.11819,40.556134
"1971",-74.118161,40.556896
"1972",-74.118146,40.555781
"1973",-74.118094,40.5541
"1974",-74.118061,40.556055
"1975",-74.118051,40.556986
"1976",-74.117949,40.555373
"1977",-74.117919,40.557106
"1978",-74.117697,40.557229
"1979",-74.11768,40.556224
"1980",-74.117651,40.556279
"1981",-74.117546,40.556348
"1982",-74.117427,40.554878
"1983",-74.117423,40.556454
"1984",-74.11741,40.556464
"1985",-74.11738,40.550536
"1986",-74.117304,40.555039
"1987",-74.117248,40.555135
"1988",-74.116951,40.554533
"1989",-74.116752,40.551103
"1990",-74.116739,40.554329
"1991",-74.116701,40.554953
"1992",-74.116632,40.554221
"1993",-74.116267,40.556939
"1994",-74.116215,40.557033
"1995",-74.116181,40.55009
"1996",-74.116079,40.557108
"1997",-74.116031,40.556745
"1998",-74.116009,40.550359
"1999",-74.147813,40.732644
"2000",-74.142584,40.731312
"2001",-74.142222,40.73219
"2002",-74.140671,40.72958
"2003",-74.140229,40.737671
"2004",-74.140049,40.737803
"2005",-74.13995,40.729972
"2006",-74.140422,40.737596
"2007",-73.974839,40.727539
"2008",-73.972954,40.727592
"2009",-73.97334,40.727714
"2010",-73.973984,40.727966
"2011",-73.976145,40.728309
"2012",-73.975134,40.728533
"2013",-73.975871,40.728927
"2014",-73.974547,40.731774
"2015",-73.975089,40.732575
"2016",-73.974971,40.73327
"2017",-73.975547,40.73522
"2018",-73.973663,40.744488
"2019",-73.972371,40.744496
"2020",-73.955325,40.762068
"2021",-73.955014,40.762332
"2022",-73.954687,40.762739
"2023",-73.954504,40.762958
"2024",-73.954188,40.763287
"2025",-73.96177,40.764786
"2026",-73.952413,40.767331
"2027",-73.947228,40.771151
"2028",-73.947856,40.77135
"2029",-73.946992,40.771415
"2030",-73.949958,40.771618
"2031",-73.949417,40.771631
"2032",-73.946616,40.771708
"2033",-73.947751,40.771742
"2034",-73.948344,40.772
"2035",-73.956978,40.776996
"2036",-73.956294,40.777046
"2037",-73.94353,40.777292
"2038",-73.94353,40.777292
"2039",-73.954779,40.785168
"2040",-73.94842,40.80612
"2041",-73.945978,40.807754
"2042",-73.948413,40.807841
"2043",-73.940689,40.80968
"2044",-73.944341,40.810435
"2045",-73.943618,40.81388
"2046",-73.95554,40.76191
"2047",-73.956339,40.76113
"2048",-73.948349,40.77159
"2049",-73.971167,40.745606
"2050",-73.945765,40.773133
"2051",-73.936801,40.793613
"2052",-73.935204,40.811947
"2053",-73.932189,40.809741
"2054",-73.932004,40.86832
"2055",-73.929514,40.866458
"2056",-73.923234,40.862967
"2057",-73.922131,40.858009
"2058",-73.995169,40.710174
"2059",-73.975085,40.721254
"2060",-73.99101,40.721477
"2061",-73.976234,40.722478
"2062",-73.975998,40.722929
"2063",-73.976883,40.722929
"2064",-73.975665,40.723328
"2065",-73.976497,40.723437
"2066",-73.977092,40.723486
"2067",-73.976352,40.723629
"2068",-73.97677,40.723742
"2069",-73.975381,40.723799
"2070",-73.976078,40.72395
"2071",-73.974673,40.724043
"2072",-73.976486,40.724072
"2073",-73.975966,40.724185
"2074",-73.978494,40.724186
"2075",-73.977747,40.72419
"2076",-73.97897,40.724324
"2077",-73.976314,40.724328
"2078",-73.975145,40.724368
"2079",-73.978353,40.724409
"2080",-73.975692,40.72458
"2081",-73.978862,40.724669
"2082",-73.977945,40.724787
"2083",-73.973966,40.724885
"2084",-73.978578,40.724913
"2085",-73.974685,40.724942
"2086",-73.977056,40.725089
"2087",-73.976503,40.725312
"2088",-73.976831,40.725386
"2089",-73.979137,40.725447
"2090",-73.974159,40.725455
"2091",-73.977083,40.725487
"2092",-73.973001,40.72556
"2093",-73.976241,40.725634
"2094",-73.978032,40.725634
"2095",-73.973827,40.725999
"2096",-73.977077,40.726016
"2097",-73.979513,40.725629
"2098",-73.976402,40.726365
"2099",-73.975055,40.726125
"2100",-73.97454,40.72641
"2101",-73.973628,40.726211
"2102",-73.975225,40.722032
"2103",-73.974898,40.722446
"2104",-73.97478,40.722898
"2105",-73.974383,40.72341
"2106",-73.974012,40.723918
"2107",-73.973476,40.724626
"2108",-73.973304,40.72513
"2109",-73.972746,40.726044
"2110",-73.974983,40.726853
"2111",-73.975278,40.726914
"2112",-73.976115,40.726715
"2113",-74.017094,40.714457
"2114",-74.017038,40.710628
"2115",-74.016936,40.7116
"2116",-74.016794,40.709958
"2117",-74.016625,40.710994
"2118",-74.016398,40.715436
"2119",-74.016362,40.711458
"2120",-74.016236,40.713928
"2121",-74.016146,40.71644
"2122",-74.015851,40.717286
"2123",-74.015784,40.712133
"2124",-74.015717,40.714805
"2125",-74.015562,40.716253
"2126",-74.015536,40.711189
"2127",-74.015461,40.710685
"2128",-74.01524,40.717859
"2129",-74.015172,40.713402
"2130",-74.015139,40.711531
"2131",-74.015057,40.71692
"2132",-74.014848,40.715911
"2133",-74.014553,40.717554
"2134",-74.014489,40.714785
"2135",-74.01436,40.716574
"2136",-74.014317,40.718005
"2137",-74.014082,40.710002
"2138",-74.013984,40.717123
"2139",-74.013868,40.710368
"2140",-74.013511,40.712569
"2141",-74.013018,40.713658
"2142",-74.013992,40.711763
"2143",-74.013981,40.711377
"2144",-74.009068,40.715218
"2145",-74.008927,40.711938
"2146",-74.008907,40.714026
"2147",-74.008893,40.710353
"2148",-74.008762,40.715579
"2149",-74.008711,40.714197
"2150",-74.008663,40.715053
"2151",-74.008651,40.709861
"2152",-74.008606,40.713349
"2153",-74.008545,40.714626
"2154",-74.008539,40.715699
"2155",-74.008469,40.711751
"2156",-74.008458,40.710767
"2157",-74.008377,40.717017
"2158",-74.008363,40.718221
"2159",-74.008346,40.715594
"2160",-74.008319,40.715321
"2161",-74.008296,40.718495
"2162",-74.008219,40.713906
"2163",-74.008201,40.712178
"2164",-74.008158,40.713114
"2165",-74.008092,40.718113
"2166",-74.008082,40.717737
"2167",-74.008013,40.710027
"2168",-74.008008,40.715189
"2169",-74.007996,40.71841
"2170",-74.007927,40.715427
"2171",-74.007883,40.716838
"2172",-74.007813,40.715984
"2173",-74.007801,40.71352
"2174",-74.007761,40.712853
"2175",-74.007758,40.714312
"2176",-74.007755,40.710979
"2177",-74.007686,40.710405
"2178",-74.007671,40.718208
"2179",-74.007579,40.714538
"2180",-74.007482,40.71419
"2181",-74.007422,40.716615
"2182",-74.007421,40.715029
"2183",-74.007321,40.713317
"2184",-74.007165,40.710153
"2185",-74.007107,40.715423
"2186",-74.008841,40.716539
"2187",-74.008923,40.711688
"2188",-74.006468,40.709795
"2189",-74.006162,40.710149
"2190",-74.00687,40.710527
"2191",-74.006066,40.710897
"2192",-74.006983,40.71108
"2193",-74.006355,40.710735
"2194",-74.006323,40.711365
"2195",-74.006033,40.711487
"2196",-74.006945,40.711381
"2197",-74.005915,40.712658
"2198",-74.006894,40.713882
"2199",-74.006332,40.714413
"2200",-74.006209,40.714575
"2201",-74.005839,40.714901
"2202",-74.00579,40.715132
"2203",-74.006169,40.715423
"2204",-74.006431,40.715108
"2205",-74.006777,40.715637
"2206",-74.006908,40.714217
"2207",-74.005963,40.718277
"2208",-74.005952,40.717773
"2209",-74.006488,40.718237
"2210",-74.006209,40.717944
"2211",-74.006735,40.717639
"2212",-74.00695,40.717163
"2213",-74.006424,40.716118
"2214",-74.003419,40.706251
"2215",-73.996695,40.709426
"2216",-73.995383,40.709559
"2217",-73.982145,40.729125
"2218",-73.981236,40.705284
"2219",-73.977147,40.776789
"2220",-73.976337,40.723618
"2221",-73.976197,40.728283
"2222",-73.976146,40.723896
"2223",-73.975977,40.728893
"2224",-73.975728,40.72336
"2225",-73.975669,40.743195
"2226",-73.97547,40.73514
"2227",-73.975454,40.743913
"2228",-73.975398,40.723862
"2229",-73.975143,40.732539
"2230",-73.975057,40.743746
"2231",-73.974968,40.733152
"2232",-73.97485,40.743632
"2233",-73.974701,40.743556
"2234",-73.974636,40.716569
"2235",-73.974583,40.743509
"2236",-73.97447,40.743466
"2237",-73.974234,40.72796
"2238",-73.974186,40.743356
"2239",-73.974096,40.736694
"2240",-73.973899,40.743676
"2241",-73.97366,40.743108
"2242",-73.973644,40.744074
"2243",-73.973516,40.743341
"2244",-73.973351,40.740583
"2245",-73.973254,40.74077
"2246",-73.973178,40.742168
"2247",-73.973131,40.741063
"2248",-73.973103,40.741644
"2249",-73.973028,40.742672
"2250",-73.973017,40.74319
"2251",-73.972941,40.737789
"2252",-73.972905,40.738499
"2253",-73.97288,40.7368
"2254",-73.972292,40.743787
"2255",-73.971736,40.745037
"2256",-73.962524,40.755064
"2257",-73.956857,40.761184
"2258",-73.954092,40.765685
"2259",-73.953734,40.773931
"2260",-73.95344,40.765459
"2261",-73.953072,40.767221
"2262",-73.952997,40.765819
"2263",-73.952895,40.766713
"2264",-73.952807,40.765183
"2265",-73.952354,40.767733
"2266",-73.952303,40.764931
"2267",-73.952024,40.765658
"2268",-73.951783,40.769
"2269",-73.951723,40.766227
"2270",-73.951581,40.76861
"2271",-73.951391,40.766469
"2272",-73.951196,40.76176
"2273",-73.9509,40.768791
"2274",-73.950802,40.762242
"2275",-73.950723,40.770365
"2276",-73.950691,40.769374
"2277",-73.950561,40.76253
"2278",-73.950425,40.767539
"2279",-73.950242,40.761796
"2280",-73.950058,40.770048
"2281",-73.950017,40.768035
"2282",-73.949932,40.768003
"2283",-73.949882,40.763395
"2284",-73.949725,40.762367
"2285",-73.949532,40.771275
"2286",-73.949505,40.760719
"2287",-73.949255,40.763862
"2288",-73.9491,40.771476
"2289",-73.949095,40.769055
"2290",-73.948931,40.761402
"2291",-73.948894,40.771836
"2292",-73.948845,40.77098
"2293",-73.948684,40.772144
"2294",-73.94866,40.771318
"2295",-73.948501,40.76195
"2296",-73.948475,40.764143
"2297",-73.948424,40.769843
"2298",-73.948416,40.762462
"2299",-73.948333,40.770781
"2300",-73.948137,40.764403
"2301",-73.948116,40.764765
"2302",-73.948084,40.771037
"2303",-73.947676,40.765297
"2304",-73.947574,40.770684
"2305",-73.947402,40.764675
"2306",-73.947,40.766101
"2307",-73.946624,40.76663
"2308",-73.946227,40.766166
"2309",-73.946145,40.765376
"2310",-73.94523,40.766036
"2311",-73.943826,40.768708
"2312",-73.965214,40.769613
"2313",-73.953783,40.765053
"2314",-73.959721,40.757618
"2315",-73.954119,40.764686
"2316",-73.960851,40.756297
"2317",-73.955148,40.764421
"2318",-73.954923,40.76473
"2319",-73.953469,40.766238
"2320",-73.95591,40.761316
"2321",-73.957177,40.76051
"2322",-73.958032,40.759973
"2323",-73.936887,40.821925
"2324",-73.961502,40.755556
"2325",-73.96325,40.754613
"2326",-73.952488,40.765835
"2327",-73.963395,40.754003
"2328",-73.963749,40.753833
"2329",-73.964259,40.753396
"2330",-73.964903,40.752762
"2331",-73.96545,40.752156
"2332",-73.953059,40.764053
"2333",-74.012739,40.715525
"2334",-74.012589,40.715968
"2335",-74.012548,40.716589
"2336",-74.012457,40.711842
"2337",-74.012355,40.717402
"2338",-74.012213,40.713008
"2339",-74.012149,40.715773
"2340",-74.012009,40.71021
"2341",-74.011988,40.714341
"2342",-74.011859,40.715163
"2343",-74.011698,40.716041
"2344",-74.011497,40.710782
"2345",-74.011366,40.711516
"2346",-74.011218,40.71214
"2347",-74.011205,40.717968
"2348",-74.011022,40.71511
"2349",-74.011003,40.713636
"2350",-74.01081,40.714222
"2351",-74.010755,40.715987
"2352",-74.01068,40.71564
"2353",-74.010664,40.71639
"2354",-74.010553,40.712595
"2355",-74.010506,40.71699
"2356",-74.010467,40.714742
"2357",-74.010448,40.710125
"2358",-74.010306,40.71578
"2359",-74.010303,40.715503
"2360",-74.010136,40.716158
"2361",-74.010125,40.718271
"2362",-74.010124,40.713189
"2363",-74.010123,40.718499
"2364",-74.010043,40.715373
"2365",-74.010042,40.715677
"2366",-74.010025,40.717724
"2367",-74.009849,40.715584
"2368",-74.009828,40.718245
"2369",-74.009725,40.715916
"2370",-74.009665,40.715317
"2371",-74.009616,40.718469
"2372",-74.009602,40.715534
"2373",-74.009547,40.71054
"2374",-74.009504,40.715849
"2375",-74.009415,40.716074
"2376",-74.00935,40.71496
"2377",-74.009333,40.709889
"2378",-74.009163,40.718151
"2379",-74.00916,40.718397
"2380",-74.00936,40.716697
"2381",-74.010003,40.717045
"2382",-74.010199,40.716805
"2383",-74.009722,40.716611
"2384",-74.009497,40.711915
"2385",-74.009754,40.712017
"2386",-74.009286,40.717542
"2387",-74.021414,40.689702
"2388",-74.012151,40.712604
"2389",-74.010508,40.724539
"2390",-74.009641,40.713645
"2391",-74.004953,40.746946
"2392",-74.004808,40.747194
"2393",-74.004697,40.747363
"2394",-74.004528,40.747488
"2395",-74.004303,40.747023
"2396",-74.004121,40.747295
"2397",-74.003805,40.706702
"2398",-74.00372,40.706606
"2399",-74.003703,40.706537
"2400",-74.003663,40.706492
"2401",-74.003623,40.706446
"2402",-74.003577,40.706397
"2403",-74.003534,40.706352
"2404",-74.002944,40.706723
"2405",-74.002798,40.749912
"2406",-74.002734,40.750042
"2407",-74.002715,40.750162
"2408",-74.002563,40.707194
"2409",-74.002485,40.750371
"2410",-74.002396,40.706961
"2411",-74.002352,40.750457
"2412",-74.002301,40.706985
"2413",-74.002284,40.707209
"2414",-74.002243,40.750595
"2415",-74.00222,40.707019
"2416",-74.002153,40.707057
"2417",-74.002107,40.750777
"2418",-74.002059,40.707108
"2419",-74.002035,40.7074
"2420",-74.001919,40.707467
"2421",-74.001877,40.70721
"2422",-74.001762,40.707273
"2423",-74.001718,40.70753
"2424",-74.001615,40.707318
"2425",-73.997543,40.709785
"2426",-73.996894,40.709917
"2427",-73.996282,40.709999
"2428",-74.070702,40.619334
"2429",-74.06841,40.617911
"2430",-74.068955,40.617519
"2431",-74.069107,40.617711
"2432",-74.064611,40.593091
"2433",-74.065125,40.593129
"2434",-74.064341,40.593166
"2435",-74.065184,40.593172
"2436",-74.064695,40.593208
"2437",-74.064375,40.593212
"2438",-74.065244,40.593217
"2439",-74.064406,40.593244
"2440",-74.064745,40.593253
"2441",-74.064429,40.593277
"2442",-74.065264,40.59328
"2443",-74.064793,40.5933
"2444",-74.064447,40.593311
"2445",-74.064477,40.593343
"2446",-74.06528,40.593348
"2447",-74.06487,40.593391
"2448",-74.064521,40.593391
"2449",-74.064545,40.593425
"2450",-74.064928,40.593501
"2451",-74.064792,40.593568
"2452",-74.064741,40.593582
"2453",-74.064689,40.593611
"2454",-74.06464,40.593626
"2455",-74.064599,40.593653
"2456",-74.064552,40.59368
"2457",-74.064414,40.59372
"2458",-74.064356,40.593765
"2459",-74.064307,40.593789
"2460",-74.064265,40.593799
"2461",-74.064226,40.593829
"2462",-74.064172,40.593842
"2463",-74.064127,40.59387
"2464",-74.064748,40.593967
"2465",-74.06471,40.593986
"2466",-74.064673,40.594019
"2467",-74.064629,40.594029
"2468",-74.0646,40.594065
"2469",-74.064995,40.59359
"2470",-74.065062,40.593707
"2471",-74.065381,40.593479
"2472",-74.06539,40.593601
"2473",-74.065492,40.617477
"2474",-74.065174,40.593872
"2475",-74.06535,40.593986
"2476",-74.065263,40.617083
"2477",-74.065016,40.616973
"2478",-74.065481,40.594145
"2479",-74.0646,40.616726
"2480",-74.065296,40.594268
"2481",-74.065157,40.594223
"2482",-74.065108,40.594237
"2483",-74.065064,40.59426
"2484",-74.065027,40.594285
"2485",-74.06501,40.594426
"2486",-74.064937,40.594479
"2487",-74.064752,40.594422
"2488",-74.06477,40.594294
"2489",-74.064797,40.594132
"2490",-74.064577,40.594686
"2491",-74.064504,40.594506
"2492",-74.064467,40.594412
"2493",-74.064418,40.594325
"2494",-74.064415,40.594235
"2495",-74.064382,40.594158
"2496",-74.064316,40.594051
"2497",-74.06484,40.59385
"2498",-74.064805,40.593884
"2499",-74.064776,40.593919
"2500",-74.064339,40.614729
"2501",-74.062627,40.614251
"2502",-74.06055,40.611919
"2503",-74.062414,40.614371
"2504",-74.062277,40.61404
"2505",-74.060347,40.611765
"2506",-74.060492,40.611694
"2507",-74.060763,40.611613
"2508",-74.06109,40.61148
"2509",-74.062311,40.61405
"2510",-74.062211,40.614094
"2511",-74.063776,40.615922
"2512",-74.063695,40.615833
"2513",-74.063586,40.615719
"2514",-74.063509,40.615615
"2515",-74.063007,40.615125
"2516",-74.25426,40.502281
"2517",-74.251332,40.504635
"2518",-74.249338,40.515611
"2519",-74.248848,40.514945
"2520",-74.246926,40.515345
"2521",-74.24641,40.515733
"2522",-74.246069,40.515709
"2523",-74.24418,40.544165
"2524",-74.243805,40.543594
"2525",-74.243708,40.542673
"2526",-74.243682,40.545087
"2527",-74.242786,40.545434
"2528",-74.242439,40.502194
"2529",-74.24228,40.500191
"2530",-74.24222,40.500096
"2531",-74.242217,40.499954
"2532",-74.242174,40.543154
"2533",-74.242158,40.499843
"2534",-74.242078,40.545655
"2535",-74.242004,40.499638
"2536",-74.241768,40.500305
"2537",-74.241618,40.499982
"2538",-74.241337,40.500369
"2539",-74.241313,40.499034
"2540",-74.241308,40.500227
"2541",-74.241265,40.498936
"2542",-74.241233,40.498787
"2543",-74.241187,40.498663
"2544",-74.241151,40.498546
"2545",-74.240981,40.499313
"2546",-74.240956,40.499189
"2547",-74.240914,40.499028
"2548",-74.24091,40.500621
"2549",-74.240876,40.500442
"2550",-74.240798,40.500286
"2551",-74.240793,40.49882
"2552",-74.240765,40.498631
"2553",-74.240745,40.500149
"2554",-74.240709,40.498479
"2555",-74.240491,40.499384
"2556",-74.240451,40.499316
"2557",-74.240417,40.499167
"2558",-74.240393,40.500345
"2559",-74.240345,40.499014
"2560",-74.240321,40.498904
"2561",-74.240297,40.500109
"2562",-74.240264,40.498802
"2563",-74.240195,40.498697
"2564",-74.240103,40.499681
"2565",-74.240101,40.499532
"2566",-74.240063,40.499465
"2567",-74.240012,40.499332
"2568",-74.239929,40.499057
"2569",-74.239926,40.499212
"2570",-74.239881,40.498806
"2571",-74.239878,40.500502
"2572",-74.239875,40.498996
"2573",-74.239841,40.498951
"2574",-74.239827,40.50037
"2575",-74.239787,40.500209
"2576",-74.239694,40.500058
"2577",-74.239481,40.500563
"2578",-74.23946,40.500145
"2579",-74.239429,40.499036
"2580",-74.239422,40.500453
"2581",-74.239393,40.500355
"2582",-74.239379,40.498972
"2583",-74.239283,40.500181
"2584",-74.239244,40.49916
"2585",-74.239042,40.499324
"2586",-74.238985,40.500684
"2587",-74.24051,40.499455
"2588",-74.240562,40.499546
"2589",-74.241001,40.499494
"2590",-74.239461,40.499266
"2591",-74.239499,40.499354
"2592",-74.239067,40.499418
"2593",-74.239141,40.499639
"2594",-74.239178,40.499722
"2595",-74.239601,40.499607
"2596",-74.23919,40.499816
"2597",-74.239617,40.499727
"2598",-74.23955,40.499489
"2599",-74.238962,40.499241
"2600",-74.241429,40.499404
"2601",-74.241089,40.499736
"2602",-74.241504,40.499679
"2603",-74.241183,40.499834
"2604",-74.24126,40.500014
"2605",-74.241583,40.499829
"2606",-74.240641,40.499817
"2607",-74.24025,40.499955
"2608",-74.238899,40.500437
"2609",-74.238883,40.500218
"2610",-74.238718,40.500278
"2611",-74.238713,40.501144
"2612",-74.238462,40.500486
"2613",-74.23839,40.500318
"2614",-74.238235,40.501185
"2615",-74.238068,40.500839
"2616",-74.238014,40.500714
"2617",-74.23766,40.500004
"2618",-74.237617,40.500889
"2619",-74.23725,40.547758
"2620",-74.237059,40.501233
"2621",-74.23698,40.500877
"2622",-74.236939,40.500553
"2623",-74.236434,40.54797
"2624",-74.23274,40.501846
"2625",-74.232535,40.552165
"2626",-74.23241,40.501943
"2627",-74.232024,40.502117
"2628",-74.231233,40.502471
"2629",-74.230614,40.502543
"2630",-74.230377,40.502655
"2631",-74.230307,40.50314
"2632",-74.230109,40.502797
"2633",-74.229434,40.502514
"2634",-74.229017,40.508958
"2635",-74.22864,40.502743
"2636",-74.219884,40.536224
"2637",-74.204941,40.512927
"2638",-74.20448,40.513
"2639",-74.199719,40.552213
"2640",-74.198633,40.555006
"2641",-74.198609,40.51297
"2642",-74.198402,40.577602
"2643",-74.197957,40.576892
"2644",-74.1977,40.577536
"2645",-74.229747,40.509111
"2646",-74.219139,40.536197
"2647",-74.2193,40.535867
"2648",-74.220413,40.535484
"2649",-74.238655,40.49972
"2650",-74.238746,40.499891
"2651",-74.238422,40.499944
"2652",-74.219597,40.535345
"2653",-74.238253,40.49997
"2654",-74.205666,40.512772
"2655",-74.238543,40.499451
"2656",-74.20588,40.512756
"2657",-74.237765,40.500249
"2658",-74.238206,40.49973
"2659",-74.206116,40.512695
"2660",-74.206572,40.512601
"2661",-74.235103,40.501211
"2662",-74.234325,40.501466
"2663",-74.234135,40.501593
"2664",-74.233094,40.501768
"2665",-74.202632,40.541947
"2666",-74.17928,40.637594
"2667",-74.179173,40.638758
"2668",-74.178588,40.638408
"2669",-74.169917,40.641039
"2670",-74.169366,40.641438
"2671",-74.169362,40.641159
"2672",-74.166306,40.640871
"2673",-74.165492,40.640568
"2674",-74.165357,40.641303
"2675",-74.160932,40.551989
"2676",-74.160309,40.555365
"2677",-74.159945,40.623346
"2678",-74.159736,40.622939
"2679",-74.159289,40.55363
"2680",-74.159263,40.529888
"2681",-74.159204,40.529901
"2682",-74.159113,40.529941
"2683",-74.159057,40.529964
"2684",-74.159009,40.530074
"2685",-74.158952,40.530088
"2686",-74.158823,40.530137
"2687",-74.158819,40.529643
"2688",-74.158819,40.529643
"2689",-74.158819,40.529643
"2690",-74.158781,40.529677
"2691",-74.158767,40.530141
"2692",-74.158674,40.52971
"2693",-74.158634,40.529735
"2694",-74.158622,40.530147
"2695",-74.158445,40.530082
"2696",-74.158402,40.530062
"2697",-74.158302,40.529974
"2698",-74.15827,40.529935
"2699",-74.158188,40.529878
"2700",-74.158161,40.529843
"2701",-74.158094,40.529788
"2702",-74.158063,40.529748
"2703",-74.158,40.530474
"2704",-74.157977,40.529679
"2705",-74.157952,40.52964
"2706",-74.157952,40.52964
"2707",-74.157786,40.530287
"2708",-74.157693,40.62866
"2709",-74.157662,40.530178
"2710",-74.157614,40.530554
"2711",-74.157418,40.530036
"2712",-74.157305,40.530195
"2713",-74.157077,40.530256
"2714",-74.156868,40.530446
"2715",-74.156844,40.628591
"2716",-74.156539,40.529623
"2717",-74.156343,40.530632
"2718",-74.156225,40.529803
"2719",-74.15597,40.530007
"2720",-74.155651,40.530221
"2721",-74.155533,40.530473
"2722",-74.155246,40.633532
"2723",-74.155238,40.530553
"2724",-74.154868,40.530606
"2725",-74.15393,40.55315
"2726",-74.162641,40.639359
"2727",-74.159357,40.529848
"2728",-74.159406,40.529825
"2729",-74.162979,40.63891
"2730",-74.159499,40.529784
"2731",-74.155683,40.631183
"2732",-74.159553,40.52976
"2733",-74.159652,40.529727
"2734",-74.159698,40.529701
"2735",-74.159816,40.529638
"2736",-74.166591,40.640998
"2737",-74.164375,40.640254
"2738",-74.165,40.640369
"2739",-74.164619,40.639952
"2740",-74.19484,40.511785
"2741",-74.194668,40.511797
"2742",-74.195033,40.511805
"2743",-74.194909,40.51183
"2744",-74.19462,40.51185
"2745",-74.175033,40.522141
"2746",-74.176046,40.522189
"2747",-74.174717,40.522267
"2748",-74.175683,40.522323
"2749",-74.17443,40.522445
"2750",-74.175016,40.522531
"2751",-74.174139,40.52259
"2752",-74.175415,40.522762
"2753",-74.17505,40.522776
"2754",-74.174002,40.522786
"2755",-74.173625,40.523028
"2756",-74.173496,40.523049
"2757",-74.17347,40.523149
"2758",-74.173381,40.523183
"2759",-74.173305,40.523223
"2760",-74.173831,40.523844
"2761",-74.174005,40.524119
"2762",-74.175331,40.52197
"2763",-74.193939,40.512844
"2764",-74.193938,40.512958
"2765",-74.194523,40.513113
"2766",-74.19441,40.513099
"2767",-74.194625,40.513113
"2768",-74.194316,40.513243
"2769",-74.177877,40.520024
"2770",-74.194077,40.513223
"2771",-74.177407,40.520325
"2772",-74.178003,40.520241
"2773",-74.175354,40.522417
"2774",-74.177896,40.520808
"2775",-74.178271,40.52084
"2776",-74.177163,40.52061
"2777",-74.177547,40.520857
"2778",-74.194598,40.514426
"2779",-74.194638,40.514302
"2780",-74.176737,40.520875
"2781",-74.194045,40.514455
"2782",-74.176261,40.521557
"2783",-74.173186,40.523258
"2784",-74.174325,40.524046
"2785",-74.176223,40.521562
"2786",-74.175967,40.521704
"2787",-74.175623,40.521842
"2788",-74.174115,40.522935
"2789",-74.175927,40.521682
"2790",-74.174083,40.524214
"2791",-74.179859,40.520958
"2792",-74.175646,40.521765
"2793",-74.173117,40.523299
"2794",-74.182673,40.520617
"2795",-74.174405,40.523284
"2796",-74.174692,40.523167
"2797",-74.173042,40.523335
"2798",-74.17295,40.52336
"2799",-74.174673,40.522741
"2800",-74.174345,40.524553
"2801",-74.173927,40.524726
"2802",-74.173723,40.524816
"2803",-74.17263,40.52349
"2804",-74.172512,40.523545
"2805",-74.172445,40.523627
"2806",-74.172719,40.523447
"2807",-74.172801,40.52341
"2808",-74.168601,40.524352
"2809",-74.16485,40.526315
"2810",-74.164544,40.52644
"2811",-74.165617,40.526459
"2812",-74.164201,40.526535
"2813",-74.165287,40.526612
"2814",-74.165719,40.526684
"2815",-74.165418,40.526788
"2816",-74.164817,40.5268
"2817",-74.165901,40.5269
"2818",-74.165536,40.526922
"2819",-74.164949,40.526957
"2820",-74.163523,40.526986
"2821",-74.166089,40.527071
"2822",-74.164616,40.527093
"2823",-74.164616,40.527093
"2824",-74.165697,40.52712
"2825",-74.165118,40.527136
"2826",-74.163919,40.527163
"2827",-74.165791,40.527238
"2828",-74.164683,40.527246
"2829",-74.163578,40.527314
"2830",-74.165324,40.527363
"2831",-74.164058,40.527371
"2832",-74.164799,40.527381
"2833",-74.163109,40.527499
"2834",-74.164833,40.527554
"2835",-74.164833,40.527554
"2836",-74.16423,40.527579
"2837",-74.163774,40.527617
"2838",-74.163176,40.527681
"2839",-74.164369,40.527768
"2840",-74.163347,40.527893
"2841",-74.163994,40.527917
"2842",-74.159707,40.52792
"2843",-74.159659,40.527945
"2844",-74.159562,40.527972
"2845",-74.159504,40.527999
"2846",-74.159409,40.52804
"2847",-74.159362,40.52806
"2848",-74.160162,40.528062
"2849",-74.160034,40.528093
"2850",-74.16349,40.528098
"2851",-74.159978,40.528108
"2852",-74.159294,40.528126
"2853",-74.159239,40.528149
"2854",-74.1599,40.528167
"2855",-74.159841,40.528183
"2856",-74.161587,40.528264
"2857",-74.161222,40.527987
"2858",-74.161469,40.528317
"2859",-74.161399,40.528354
"2860",-74.161316,40.527952
"2861",-74.160844,40.528128
"2862",-74.161388,40.52792
"2863",-74.160967,40.528054
