"date","start_name","start_lon","start_lat","end_name","end_lon","end_lat"
"2009-09-10 00:00:00","Atlantic Av and Boerum Pl, Brooklyn, NY",-73.9904754,40.6890694,"Atlantic Av and Smith St, Brooklyn, NY",-73.9891815,40.6886246
"2009-05-09 00:00:00","Eastern Pkwy and Plaza St E, Brooklyn, NY",-73.968864,40.6729947,"Eastern Pkwy and Underhill Av, Brooklyn, NY",-73.967469,40.6728096
"2009-05-20 00:00:00","Eastern Pkwy and Plaza St E, Brooklyn, NY",-73.968864,40.6729947,"Eastern Pkwy and Underhill Av, Brooklyn, NY",-73.967469,40.6728096
"2009-05-07 00:00:00","Williamsburg Bridge and MIDPOINT, NA, NY",-74.0059413,40.7127837,"Williamsburg Bridge and NA, NA, NY",-74.0059413,40.7127837
"2009-06-13 00:00:00","Williamsburg Bridge and MIDPOINT, NA, NY",-74.0059413,40.7127837,"Williamsburg Bridge and NA, NA, NY",-74.0059413,40.7127837
"2009-09-23 00:00:00","Williamsburg Bridge and MIDPOINT, New York, NY",-74.0059413,40.7127837,"Williamsburg Bridge and NA, New York, NY",-73.9731078,40.71403
"2009-05-23 00:00:00","Delancey St and Orchard St, New York, NY",-73.9898099,40.718962,"Delancey St and Ludlow St, New York, NY",-73.9890522,40.7187313
"2009-05-27 00:00:00","Delancey St and Orchard St, New York, NY",-73.9898099,40.718962,"Delancey St and Ludlow St, New York, NY",-73.9890522,40.7187313
"2009-09-12 00:00:00","Delancey St and Orchard St, New York, NY",-73.9898099,40.718962,"Delancey St and Ludlow St, New York, NY",-73.9890522,40.7187313
"2009-09-22 00:00:00","Delancey St and Orchard St, New York, NY",-73.9898099,40.718962,"Delancey St and Ludlow St, New York, NY",-73.9890522,40.7187313
"NA","Hudson River Greenway and 50th St, New York, NY",-73.9872089,40.7627781,"Hudson River Greenway and 51st St, New York, NY",-73.985647,40.762915
"2009-06-02 00:00:00","Hudson River Greenway and 50th St, New York, NY",-73.9872089,40.7627781,"Hudson River Greenway and 51st St, New York, NY",-73.985647,40.762915
"2009-09-23 00:00:00","Hudson River Greenway and 50th St, New York, NY",-73.9872089,40.7627781,"Hudson River Greenway and 51st St, New York, NY",-73.985647,40.762915
"2009-10-10 00:00:00","Hudson River Greenway and 50th St, New York, NY",-73.9872089,40.7627781,"Hudson River Greenway and 51st St, New York, NY",-73.985647,40.762915
"2009-05-21 00:00:00","Broadway and W 63rd St, New York, NY",-73.9820677,40.7713586,"Broadway and W 64th St, New York, NY",-73.9820878,40.7721863
"2009-05-23 00:00:00","Broadway and W 63rd St, New York, NY",-73.9820677,40.7713586,"Broadway and W 64th St, New York, NY",-73.9820878,40.7721863
"2009-09-12 00:00:00","Broadway and W 63rd St, New York, NY",-73.9820677,40.7713586,"Broadway and W 64th St, New York, NY",-73.9820878,40.7721863
"2009-09-22 00:00:00","Broadway and W 63rd St, New York, NY",-73.9820677,40.7713586,"Broadway and W 64th St, New York, NY",-73.9820878,40.7721863
"2009-05-30 00:00:00","Park Av and 50th St, New York, NY",-73.9738891,40.7571383,"Park Av and 51st St, New York, NY",-73.9734239,40.7577598
"2009-06-02 00:00:00","Park Av and 50th St, New York, NY",-73.9738891,40.7571383,"Park Av and 51st St, New York, NY",-73.9734239,40.7577598
"2009-09-22 00:00:00","Park Av and 50th St, New York, NY",-73.9738891,40.7571383,"Park Av and 51st St, New York, NY",-73.9734239,40.7577598
"2009-10-10 00:00:00","Park Av and 50th St, New York, NY",-73.9738891,40.7571383,"Park Av and 51st St, New York, NY",-73.9734239,40.7577598
"2009-06-09 00:00:00","Queensboro Bridge and MIDPOINT, NA, NY",-74.0059413,40.7127837,"Queensboro Bridge and NA, NA, NY",-74.0059413,40.7127837
"2009-06-13 00:00:00","Queensboro Bridge and MIDPOINT, NA, NY",-74.0059413,40.7127837,"Queensboro Bridge and NA, NA, NY",-74.0059413,40.7127837
"2009-09-22 00:00:00","Queensboro Bridge and MIDPOINT, NA, NY",-74.0059413,40.7127837,"Queensboro Bridge and NA, NA, NY",-74.0059413,40.7127837
"2009-10-10 00:00:00","Queensboro Bridge and MIDPOINT, NA, NY",-74.0059413,40.7127837,"Queensboro Bridge and NA, NA, NY",-74.0059413,40.7127837
"2009-05-23 00:00:00","W 125th St and Adam C. Powell Blvd, New York, NY",-73.9482477,40.8089533,"W 125th St and Lenox Av, New York, NY",-73.9455473,40.8078142
"2009-06-03 00:00:00","W 125th St and Adam C. Powell Blvd, New York, NY",-73.9482477,40.8089533,"W 125th St and Lenox Av, New York, NY",-73.9455473,40.8078142
"2009-09-12 00:00:00","W 125th St and Adam C. Powell Blvd, New York, NY",-73.9482477,40.8089533,"W 125th St and Lenox Av, New York, NY",-73.9455473,40.8078142
"2009-09-23 00:00:00","W 125th St and Adam C. Powell Blvd, New York, NY",-73.9482477,40.8089533,"W 125th St and Lenox Av, New York, NY",-73.9455473,40.8078142
"2009-05-09 00:00:00","Flatbush Av and 80' S of Av U, Brooklyn, NY",-73.9263241,40.6130016,"Flatbush Av and Avenue V, Brooklyn, NY",-73.9412954,40.6267766
"2009-05-20 00:00:00","Flatbush Av and 80' S of Av U, Brooklyn, NY",-73.9263241,40.6130016,"Flatbush Av and Avenue V, Brooklyn, NY",-73.9412954,40.6267766
"2009-06-13 00:00:00","Richmond Hill Road and 400' W of Country Dr W, Staten Island, NY",-74.1648429,40.587365,"Richmond Hill Road and 0, Staten Island, NY",-74.1465728,40.5728671
"2009-06-18 00:00:00","Richmond Hill Road and 400' W of Country Dr W, Staten Island, NY",-74.1648429,40.587365,"Richmond Hill Road and 0, Staten Island, NY",-74.1465728,40.5728671
